Date,EURIBOR,Gold USD,Gold EUR,JPM Close,SP500 ,Siemens Close,XR,EUROSTOXX Close
12/20/2021,-5.582,"1,796.30","1,591.90",153.940002,"4,568.02",144.679993,0.8866,467.350006
12/21/2021,-5.582,"1,793.80","1,592.00",156.089996,"4,649.23",146.580002,0.886,473.98999
12/22/2021,-5.582,"1,792.80","1,582.50",156.699997,"4,696.56",147.639999,0.8828,478.359985
12/23/2021,-5.582,"1,805.20","1,592.30",157.259995,"4,725.78",150.220001,0.8826,483.01001
12/24/2021,-5.582,"1,805.20","1,592.30",157.259995,"4,725.78",150.220001,0.8833,483.01001
12/27/2021,-5.582,"1,805.20","1,592.30",158.160004,"4,791.19",150.800003,0.8826,485.48999
12/28/2021,-5.582,"1,805.20","1,592.30",158.639999,"4,786.36",152.820007,0.8839,488.5
12/29/2021,-5.582,"1,794.30","1,582.50",158.559998,"4,793.06",151.779999,0.8809,487.980011
12/30/2021,-5.582,"1,805.90","1,596.00",158.479996,"4,778.73",152.679993,0.8829,488.709991
12/31/2021,-5.582,"1,805.90","1,596.00",158.350006,"4,766.18",152.679993,0.8794,488.709991
1/3/2022,-5.6601,"1,805.90","1,596.00",161.699997,"4,796.56",153.720001,0.8851,489.98999
1/4/2022,-5.6601,"1,811.40","1,603.90",167.830002,"4,793.54",155.419998,0.8858,494.019989
1/5/2022,-5.6601,"1,826.30","1,610.30",163.779999,"4,700.58",157.960007,0.8836,494.350006
1/6/2022,-5.6601,"1,789.40","1,584.10",165.520004,"4,696.05",154.160004,0.8853,488.160004
1/7/2022,-5.6601,"1,792.60","1,578.40",167.160004,"4,677.02",152.160004,0.88,486.25
1/10/2022,-5.6601,"1,794.20","1,583.70",167.320007,"4,670.29",147.880005,0.8828,479.040009
1/11/2022,-5.6601,"1,806.80","1,591.30",167.490005,"4,713.07",150.300003,0.8797,483.079987
1/12/2022,-5.6601,"1,821.40","1,591.60",168.440002,"4,726.35",152.220001,0.8737,486.200012
1/13/2022,-5.6601,"1,820.40","1,588.30",168.229996,"4,659.02",151.5,0.8728,486.049988
1/14/2022,-5.6601,"1,823.00","1,598.80",157.889999,"4,662.85",145.860001,0.8758,481.160004
1/17/2022,-5.6601,"1,817.90","1,592.90",157.889999,"4,662.85",146,0.8763,484.51001
1/18/2022,-5.6601,"1,817.30","1,604.90",151.270004,"4,577.34",142.600006,0.8827,479.790009
1/19/2022,-5.6601,"1,827.00","1,610.50",148.929993,"4,532.76",144.339996,0.8815,480.899994
1/20/2022,-5.6601,"1,845.40","1,629.20",147.660004,"4,482.73",146.899994,0.8839,483.350006
1/21/2022,-5.6601,"1,837.60","1,619.60",145.080002,"4,397.93",144.520004,0.8815,474.440002
1/24/2022,-5.6601,"1,831.60","1,616.90",144.949997,"4,410.13",137.440002,0.8828,456.359985
1/25/2022,-5.6601,"1,847.30","1,636.50",146.529999,"4,356.45",138.520004,0.8847,459.589996
1/26/2022,-5.6601,"1,836.00","1,626.50",147.919998,"4,349.93",141.240005,0.8896,467.309998
1/27/2022,-5.6601,"1,806.80","1,622.00",145.309998,"4,326.50",140.5,0.8971,470.329987
1/28/2022,-5.6601,"1,788.20","1,603.60",146.610001,"4,431.85",138.339996,0.8971,465.549988
1/31/2022,-5.6601,"1,795.30","1,600.20",148.600006,"4,515.55",139.880005,0.8899,468.880005
2/1/2022,-6.4315,"1,799.90","1,600.60",151.149994,"4,546.54",140.940002,0.8871,474.859985
2/2/2022,-6.4315,"1,803.70","1,594.60",149.940002,"4,589.32",140.520004,0.8845,477.01001
2/3/2022,-6.4315,"1,792.70","1,566.50",148.699997,"4,477.44",136.820007,0.874,468.630005
2/4/2022,-6.4315,"1,804.70","1,575.60",152.559998,"4,500.54",132.839996,0.8734,462.149994
2/7/2022,-6.4315,"1,813.60","1,588.20",153.070007,"4,483.87",135.600006,0.8739,465.279999
2/8/2022,-6.4315,"1,822.60","1,595.80",155.949997,"4,521.54",136.600006,0.876,465.339996
2/9/2022,-6.4315,"1,827.80","1,598.00",156.600006,"4,587.18",138.160004,0.8752,473.329987
2/10/2022,-6.4315,"1,835.40","1,600.80",155.949997,"4,504.06",144.679993,0.875,472.350006
2/11/2022,-6.4315,"1,831.20","1,606.70",153.919998,"4,418.64",141.440002,0.8808,469.570007
2/14/2022,-6.4315,"1,866.20","1,650.00",152.490005,"4,401.67",139.5,0.8843,460.959991
2/15/2022,-6.4315,"1,848.60","1,627.40",154.720001,"4,471.07",143.399994,0.8803,467.559998
2/16/2022,-6.4315,"1,862.60","1,637.50",155,"4,475.01",142.539993,0.8791,467.769989
2/17/2022,-6.4315,"1,893.50","1,666.90",151.429993,"4,380.26",139.5,0.8801,464.549988
2/18/2022,-6.4315,"1,893.60","1,672.50",152.139999,"4,348.87",136.339996,0.883,460.809998
2/21/2022,-6.4315,"1,894.50","1,671.20",152.139999,"4,348.87",133.580002,0.884,454.809998
2/22/2022,-6.4315,"1,900.10","1,676.50",151.869995,"4,304.74",132.039993,0.8828,455.119995
2/23/2022,-6.4315,"1,904.70","1,683.80",148.690002,"4,225.50",131.539993,0.8839,453.859985
2/24/2022,-6.4315,"1,936.30","1,734.00",144.550003,"4,288.70",124.18,0.8933,438.959991
2/25/2022,-6.4315,"1,884.80","1,676.70",147.970001,"4,384.62",129.720001,0.8872,453.529999
2/28/2022,-6.4315,"1,909.90","1,704.50",141.800003,"4,373.79",126.660004,0.891,453.109985
3/1/2022,-7.8954,"1,922.00","1,730.10",136.449997,"4,306.26",120.459999,0.8986,442.369995
3/2/2022,-7.8954,"1,928.50","1,736.90",139.279999,"4,386.54",123.800003,0.899,446.329987
3/3/2022,-7.8954,"1,929.60","1,746.10",138.289993,"4,363.49",121.620003,0.9035,437.359985
3/4/2022,-7.8954,"1,945.30","1,780.40",134.399994,"4,328.87",113.220001,0.9151,421.779999
3/7/2022,-7.8954,"1,981.00","1,821.60",129.210007,"4,201.09",113.779999,0.9211,417.130005
3/8/2022,-7.8954,"2,039.10","1,863.30",128.300003,"4,170.62",115.5,0.9172,415.01001
3/9/2022,-7.8954,"1,988.90","1,793.10",133.440002,"4,277.88",127.720001,0.9027,434.450012
3/10/2022,-7.8954,"1,996.60","1,816.70",131.860001,"4,259.52",123.080002,0.9102,427.119995
3/11/2022,-7.8954,"1,978.70","1,812.70",128.889999,"4,204.31",127.279999,0.9163,431.170013
3/14/2022,-7.8954,"1,954.10","1,780.50",130.169998,"4,173.11",129.160004,0.914,436.350006
3/15/2022,-7.8954,"1,913.70","1,749.50",132.479996,"4,262.45",128.360001,0.9128,435.119995
3/16/2022,-7.8954,"1,913.20","1,741.80",138.399994,"4,357.95",136.240005,0.9063,448.450012
3/17/2022,-7.8954,"1,949.70","1,752.20",140.149994,"4,411.67",134.539993,0.9015,450.48999
3/18/2022,-7.8954,"1,935.80","1,750.40",140.100006,"4,463.09",136.039993,0.9049,454.600006
3/21/2022,-7.8954,"1,935.10","1,754.20",139.649994,"4,461.18",133.080002,0.9076,454.790009
3/22/2022,-7.8954,"1,915.30","1,737.50",142.619995,"4,511.61",133.199997,0.9065,458.649994
3/23/2022,-7.8954,"1,931.80","1,755.20",139.779999,"4,456.23",131,0.9086,454.029999
3/24/2022,-7.8954,"1,965.20","1,787.50",140.690002,"4,520.16",130.119995,0.9092,453.070007
3/25/2022,-7.8954,"1,953.80","1,777.60",141.919998,"4,543.04",128.380005,0.9103,453.549988
3/28/2022,-7.8954,"1,937.10","1,761.90",140.869995,"4,575.52",129.199997,0.9106,454.170013
3/29/2022,-7.8954,"1,910.00","1,723.80",141.179993,"4,631.60",134.460007,0.9018,462.089996
3/30/2022,-7.8954,"1,933.90","1,733.30",140.539993,"4,602.45",130.020004,0.896,460.190002
3/31/2022,-7.8954,"1,942.20","1,752.50",136.320007,"4,530.41",125.660004,0.9034,455.859985
4/1/2022,-7.8479,"1,929.40","1,747.60",135.309998,"4,545.86",126.699997,0.9044,458.339996
4/4/2022,-7.8479,"1,930.30","1,758.80",135.910004,"4,582.64",125.720001,0.9112,462.190002
4/5/2022,-7.8479,"1,944.10","1,781.20",133.339996,"4,525.12",122,0.9168,463.070007
4/6/2022,-7.8479,"1,930.20","1,769.50",131.490005,"4,481.15",118,0.9176,455.970001
4/7/2022,-7.8479,"1,932.40","1,776.60",131.089996,"4,500.21",115.959999,0.9191,455.019989
4/8/2022,-7.8479,"1,941.40","1,785.70",133.490005,"4,488.28",118.099998,0.9191,460.970001
4/11/2022,-7.8479,"1,951.60","1,794.00",133,"4,412.53",116.199997,0.9188,458.26001
4/12/2022,-7.8479,"1,960.90","1,808.60",131.539993,"4,397.45",116.639999,0.9234,456.649994
4/13/2022,-7.8479,"1,976.80","1,816.50",127.300003,"4,446.59",116.279999,0.9184,456.779999
4/14/2022,-7.8479,"1,963.30","1,815.10",126.120003,"4,392.59",117,0.9233,459.820007
4/15/2022,-7.8479,"1,963.30","1,815.10",126.120003,"4,392.59",117,0.9251,459.820007
4/18/2022,-7.8479,"1,963.30","1,815.10",128.460007,"4,391.69",117,0.9273,459.820007
4/19/2022,-7.8479,"1,964.00","1,819.20",131.119995,"4,462.21",117.120003,0.9268,456.279999
4/20/2022,-7.8479,"1,949.60","1,798.00",131.580002,"4,459.45",119.760002,0.9212,460.100006
4/21/2022,-7.8479,"1,943.70","1,792.40",130.559998,"4,393.66",119.760002,0.9225,461.570007
4/22/2022,-7.8479,"1,941.60","1,801.20",126.809998,"4,271.78",118.239998,0.9263,453.309998
4/25/2022,-7.8479,"1,895.00","1,768.60",126.769997,"4,296.12",115.980003,0.9333,445.109985
4/26/2022,-7.8479,"1,904.60","1,786.90",123.019997,"4,175.20",113.019997,0.9399,441.100006
4/27/2022,-7.8479,"1,885.80","1,785.30",121.419998,"4,183.96",113.019997,0.9471,444.309998
4/28/2022,-7.8479,"1,888.50","1,796.40",123.339996,"4,287.50",116.260002,0.9522,447.070007
4/29/2022,-7.8479,"1,911.30","1,811.80",119.360001,"4,131.93",117.779999,0.9483,450.390015
4/30/2022,-7.8479,"1,911.30","1,811.80",119.360001,"4,131.93",117.779999,0.9483,450.390015
5/2/2022,-8.4857,"1,911.30","1,811.80",120.449997,"4,155.38",115.120003,0.9518,443.829987
5/3/2022,-8.4857,"1,869.70","1,778.00",123.029999,"4,175.48",114.559998,0.9502,446.200012
5/4/2022,-8.4857,"1,863.70","1,766.70",127.099998,"4,300.17",115.779999,0.9412,441.369995
5/5/2022,-8.4857,"1,892.30","1,800.30",123.919998,"4,152.38",116.580002,0.9484,438.26001
5/6/2022,-8.4857,"1,882.40","1,781.00",123.720001,"4,123.34",116.580002,0.9474,429.910004
5/9/2022,-8.4857,"1,860.90","1,759.90",121.860001,"3,991.24",111.699997,0.9471,417.459991
5/10/2022,-8.4857,"1,857.40","1,763.20",118.889999,"4,001.05",114.720001,0.9496,420.290009
5/11/2022,-8.4857,"1,852.00","1,758.60",118.139999,"3,935.18",116.800003,0.951,427.589996
5/12/2022,-8.4857,"1,837.10","1,773.60",118.040001,"3,930.08",113.900002,0.9633,424.399994
5/13/2022,-8.4857,"1,811.60","1,740.40",119.089996,"4,023.89",113.900002,0.9602,433.480011
5/16/2022,-8.4857,"1,809.50","1,735.70",118.260002,"4,008.01",113.599998,0.9583,433.670013
5/17/2022,-8.4857,"1,825.00","1,731.00",122.18,"4,088.85",116.5,0.9478,438.970001
5/18/2022,-8.4857,"1,810.70","1,726.60",120.089996,"3,923.68",113.620003,0.9551,433.950012
5/19/2022,-8.4857,"1,844.00","1,740.80",118.309998,"3,900.79",112.459999,0.9442,427.679993
5/20/2022,-8.4857,"1,834.20","1,738.70",117.339996,"3,901.36",115.080002,0.9466,431.100006
5/23/2022,-8.4857,"1,856.20","1,738.50",124.599998,"3,973.75",116.699997,0.9352,436.540009
5/24/2022,-8.4857,"1,867.10","1,739.90",126.360001,"3,941.48",114.199997,0.9314,431.579987
5/25/2022,-8.4857,"1,847.20","1,733.70",127.239998,"3,978.73",114.199997,0.936,434.309998
5/26/2022,-8.4857,"1,848.30","1,726.40",129.440002,"4,057.84",118.519997,0.9321,434.309998
5/27/2022,-8.4857,"1,851.80","1,729.00",131.270004,"4,158.24",118.519997,0.9319,443.929993
5/30/2022,-8.4857,"1,855.00","1,719.80",131.270004,"4,158.24",118.519997,0.9276,446.570007
5/31/2022,-8.4857,"1,838.70","1,713.30",132.229996,"4,132.15",122.440002,0.9314,443.350006
6/1/2022,-8.8392,"1,844.90","1,734.10",129.910004,"4,101.23",122.580002,0.9388,438.720001
6/2/2022,-8.8392,"1,844.90","1,734.10",132,"4,176.82",122.580002,0.9302,441.230011
6/3/2022,-8.8392,"1,844.90","1,734.10",130.160004,"4,108.54",124.019997,0.9327,440.089996
6/6/2022,-8.8392,"1,847.20","1,726.20",129.729996,"4,121.43",125.839996,0.9349,440.089996
6/7/2022,-8.8392,"1,849.60","1,728.40",130.070007,"4,160.68",125,0.9343,442.880005
6/8/2022,-8.8392,"1,853.00","1,727.10",128,"4,115.77",124.160004,0.933,440.369995
6/9/2022,-8.8392,"1,844.90","1,731.90",125.309998,"4,017.82",121.68,0.9418,434.380005
6/10/2022,-8.8392,"1,830.00","1,740.00",119.550003,"3,900.86",115.099998,0.9507,422.709991
6/13/2022,-8.8392,"1,830.90","1,754.20",115.989998,"3,749.63",111.599998,0.9607,412.519989
6/14/2022,-8.8392,"1,818.30","1,745.00",114.059998,"3,735.48",109.220001,0.9598,407.320007
6/15/2022,-8.8392,"1,823.80","1,756.70",115.410004,"3,789.99",108.980003,0.9573,413.100006
6/16/2022,-8.8392,"1,826.50","1,729.60",113.43,"3,666.77",102.300003,0.9477,402.880005
6/17/2022,-8.8392,"1,841.60","1,759.20",113.029999,"3,674.84",103.620003,0.9522,403.25
6/20/2022,-8.8392,"1,836.50","1,745.20",113.029999,"3,674.84",103.540001,0.9512,407.140015
6/21/2022,-8.8392,"1,840.30","1,747.00",115.830002,"3,764.79",103.139999,0.9498,408.579987
6/22/2022,-8.8392,"1,841.90","1,741.70",115.18,"3,759.89",101.540001,0.9463,405.73999
6/23/2022,-8.8392,"1,841.90","1,752.70",113.919998,"3,795.73",99.260002,0.9498,402.399994
6/24/2022,-8.8392,"1,825.50","1,730.80",117.32,"3,911.74",102.620003,0.9471,412.929993
6/27/2022,-8.8392,"1,826.30","1,723.30",116.379997,"3,900.11",104.139999,0.9447,415.089996
6/28/2022,-8.8392,"1,819.10","1,728.60",115.82,"3,821.55",104.139999,0.9505,416.190002
6/29/2022,-8.8392,"1,817.80","1,740.10",115.300003,"3,818.83",101.400002,0.9576,413.420013
6/30/2022,-8.8392,"1,817.00","1,733.30",112.610001,"3,785.38",97.089996,0.9537,407.200012
7/1/2022,-8.8634,"1,797.50","1,728.00",114.050003,"3,825.33",96,0.9588,407.130005
7/4/2022,-8.8634,"1,808.40","1,735.00",114.050003,"3,825.33",97.32,0.9592,409.309998
7/5/2022,-8.8634,"1,772.00","1,729.60",112.620003,"3,831.39",93.739998,0.9737,400.679993
7/6/2022,-8.8634,"1,754.30","1,724.50",111.889999,"3,845.08",96.050003,0.982,407.339996
7/7/2022,-8.8634,"1,748.00","1,721.30",114.720001,"3,902.62",97.709999,0.984,415.01001
7/8/2022,-8.8634,"1,738.20","1,709.70",114.360001,"3,899.38",99.839996,0.9816,417.119995
7/11/2022,-8.8634,"1,740.00","1,728.90",112.860001,"3,854.43",96.800003,0.9957,415.019989
7/12/2022,-8.8634,"1,730.70","1,720.00",112.970001,"3,818.80",96.800003,0.9959,417.040009
7/13/2022,-8.8634,"1,724.60","1,710.60",111.910004,"3,801.78",96.110001,0.9936,412.809998
7/14/2022,-8.8634,"1,700.70","1,702.20",108,"3,790.38",95.860001,0.998,406.5
7/15/2022,-8.8634,"1,706.20","1,692.40",112.949997,"3,863.16",100.099998,0.991,413.779999
7/18/2022,-8.8634,"1,719.10","1,690.80",111.790001,"3,830.85",101.199997,0.9858,417.630005
7/19/2022,-8.8634,"1,713.10","1,672.70",114.559998,"3,936.69",105.779999,0.9777,423.410004
7/20/2022,-8.8634,"1,709.30","1,677.30",114.540001,"3,959.90",106.860001,0.9822,422.51001
7/21/2022,-8.8634,"1,705.10","1,674.60",115.32,"3,998.95",107.139999,0.9773,424.390015
7/22/2022,-8.8634,"1,737.00","1,697.60",114.760002,"3,961.63",105.419998,0.979,425.709991
7/25/2022,-8.8634,"1,718.90","1,681.70",115.220001,"3,966.84",104.400002,0.9781,426.25
7/26/2022,-8.8634,"1,720.10","1,698.50",113.419998,"3,921.05",102.839996,0.9883,426.130005
7/27/2022,-8.8634,"1,714.10","1,695.20",115.239998,"4,023.61",104.519997,0.9798,428.119995
7/28/2022,-8.8634,"1,753.50","1,726.20",114.809998,"4,072.43",106.099998,0.9806,432.769989
7/29/2022,-8.8634,"1,753.40","1,719.50",115.360001,"4,130.29",108.540001,0.9783,438.290009
7/31/2022,-8.8634,"1,753.40","1,719.50",115.360001,"4,130.29",108.540001,0.9783,438.290009
8/1/2022,-8.7053,"1,772.40","1,725.10",114.209999,"4,118.63",107.019997,0.9742,438.290009
8/2/2022,-8.7053,"1,779.80","1,745.70",112.43,"4,091.19",106.400002,0.9836,436.070007
8/3/2022,-8.7053,"1,761.30","1,735.20",113.610001,"4,155.17",107.540001,0.9836,438.290009
8/4/2022,-8.7053,"1,783.20","1,741.90",112.360001,"4,151.94",109.260002,0.9759,439.059998
8/5/2022,-8.7053,"1,773.30","1,741.40",115.760002,"4,145.19",108.639999,0.9818,435.720001
8/8/2022,-8.7053,"1,784.10","1,749.80",114.349998,"4,140.06",109.400002,0.9805,438.929993
8/9/2022,-8.7053,"1,795.30","1,757.00",115.379997,"4,122.47",106.519997,0.979,435.980011
8/10/2022,-8.7053,"1,795.10","1,738.60",118.389999,"4,210.24",109.18,0.9708,439.880005
8/11/2022,-8.7053,"1,796.70","1,739.30",120.139999,"4,207.27",109.919998,0.969,440.160004
8/12/2022,-8.7053,"1,792.10","1,747.20",122.129997,"4,280.15",111.839996,0.9745,440.869995
8/15/2022,-8.7053,"1,776.60","1,745.90",122.459999,"4,297.14",112.199997,0.9839,442.350006
8/16/2022,-8.7053,"1,774.90","1,745.90",123.629997,"4,305.20",112.040001,0.9829,443.070007
8/17/2022,-8.7053,"1,767.20","1,738.50",122.589996,"4,274.04",108.639999,0.982,439.029999
8/18/2022,-8.7053,"1,765.60","1,749.80",121.639999,"4,283.74",110.260002,0.9909,440.76001
8/19/2022,-8.7053,"1,750.80","1,744.50",118.629997,"4,228.48",108.199997,0.9962,437.359985
8/22/2022,-8.7053,"1,733.30","1,745.10",116.669998,"4,137.99",103.699997,1.0056,433.170013
8/23/2022,-8.7053,"1,746.60","1,750.20",115.519997,"4,128.73",103.199997,1.0029,431.350006
8/24/2022,-8.7053,"1,745.70","1,753.90",115.800003,"4,140.77",104.860001,1.0031,432.049988
8/25/2022,-8.7053,"1,753.60","1,760.40",118.550003,"4,199.12",105.279999,1.0024,433.359985
8/26/2022,-8.7053,"1,751.30","1,754.80",114.669998,"4,057.66",102.900002,1.0035,426.089996
8/29/2022,-8.7053,"1,751.30","1,754.80",114.389999,"4,030.61",102.900002,1.0001,422.649994
8/30/2022,-8.7053,"1,730.30","1,726.20",114.410004,"3,986.16",103.739998,0.9984,419.809998
8/31/2022,-8.7053,"1,715.90","1,706.70",113.730003,"3,955.00",101.080002,0.9939,415.119995
9/1/2022,-8.8891,"1,694.30","1,705.00",114.510002,"3,966.85",99.620003,1.0053,407.660004
9/2/2022,-8.8891,"1,712.50","1,717.70",113.709999,"3,924.26",104.879997,1.0045,415.970001
9/5/2022,-8.8891,"1,711.00","1,723.20",113.709999,"3,924.26",102.059998,1.0069,413.390015
9/6/2022,-8.8891,"1,702.60","1,718.20",113.739998,"3,908.19",103.519997,1.0094,414.380005
9/7/2022,-8.8891,"1,702.70","1,707.30",115.900002,"3,979.87",104.459999,0.9996,412.01001
9/8/2022,-8.8891,"1,709.40","1,714.70",118.599998,"4,006.18",103.120003,1.0001,414.089996
9/9/2022,-8.8891,"1,713.40","1,704.20",119.169998,"4,067.36",105,0.9957,420.369995
9/12/2022,-8.8891,"1,726.40","1,701.90",120.580002,"4,110.41",107.580002,0.9879,427.75
9/13/2022,-8.8891,"1,704.90","1,705.20",116.389999,"3,932.69",104.559998,1.0028,421.130005
9/14/2022,-8.8891,"1,703.90","1,704.40",116.120003,"3,946.01",102.720001,1.0016,417.51001
9/15/2022,-8.8891,"1,689.10","1,688.10",117.870003,"3,901.35",102.019997,0.9996,414.779999
9/16/2022,-8.8891,"1,664.70","1,663.50",117.080002,"3,873.33",100.139999,0.9981,408.23999
9/19/2022,-8.8891,"1,664.70","1,663.50",118.160004,"3,899.89",101,0.9975,407.869995
9/20/2022,-8.8891,"1,664.20","1,667.50",115.830002,"3,855.93",99.370003,1.0027,403.420013
9/21/2022,-8.8891,"1,671.80","1,693.80",112.489998,"3,789.93",100.900002,1.0164,407.049988
9/22/2022,-8.8891,"1,671.90","1,699.00",111.209999,"3,757.99",99.059998,1.0167,399.76001
9/23/2022,-8.8891,"1,643.60","1,693.20",109.139999,"3,693.23",98.629997,1.0316,390.399994
9/26/2022,-8.8891,"1,643.40","1,707.90",106.790001,"3,655.04",98.25,1.0405,388.75
9/27/2022,-8.8891,"1,634.30","1,705.60",105.849998,"3,647.29",97.919998,1.0421,388.23999
9/28/2022,-8.8891,"1,652.20","1,702.90",107.989998,"3,719.04",99.459999,1.027,389.410004
9/29/2022,-8.8891,"1,654.80","1,692.70",106.160004,"3,640.47",98.260002,1.0185,382.890015
9/30/2022,-8.8891,"1,671.80","1,707.60",104.5,"3,585.62",101.199997,1.0201,387.850006
10/3/2022,-9.1723,"1,668.40","1,701.10",107.730003,"3,678.43",100.919998,1.0175,390.829987
10/4/2022,-9.1723,"1,714.90","1,720.00",112.769997,"3,790.93",106.32,1.0013,403.029999
10/5/2022,-9.1723,"1,700.50","1,724.10",110.389999,"3,783.28",104.239998,1.0117,398.910004
10/6/2022,-9.1723,"1,714.20","1,748.70",108.139999,"3,744.52",105.139999,1.0211,396.350006
10/7/2022,-9.1723,"1,696.20","1,737.70",105.980003,"3,639.66",102.660004,1.0262,391.670013
10/10/2022,-9.1723,"1,676.60","1,729.80",104.989998,"3,612.39",103.879997,1.0306,390.119995
10/11/2022,-9.1723,"1,664.70","1,704.80",101.959999,"3,588.84",103.099998,1.0302,387.950012
10/12/2022,-9.1723,"1,670.70","1,725.20",103.610001,"3,577.03",102.440002,1.0301,385.880005
10/13/2022,-9.1723,"1,648.10","1,686.00",109.370003,"3,669.91",105.239998,1.0228,389.149994
10/14/2022,-9.1723,"1,649.30","1,697.20",111.190002,"3,583.07",104.160004,1.0285,391.309998
10/17/2022,-9.1723,"1,664.80","1,692.00",115.860001,"3,677.95",107.019997,1.0161,398.480011
10/18/2022,-9.1723,"1,653.00","1,677.20",118.839996,"3,719.98",108.32,1.0145,399.839996
10/19/2022,-9.1723,"1,631.70","1,670.80",116.510002,"3,695.16",107.980003,1.023,397.730011
10/20/2022,-9.1723,"1,635.30","1,668.20",116.129997,"3,665.78",107.900002,1.0218,398.769989
10/21/2022,-9.1723,"1,643.30","1,670.10",122.230003,"3,752.75",106.839996,1.0138,396.290009
10/24/2022,-9.1723,"1,649.20","1,670.70",122.379997,"3,797.34",109.839996,1.0126,401.839996
10/25/2022,-9.1723,"1,659.30","1,666.90",122.699997,"3,859.11",111.239998,1.0032,407.609985
10/26/2022,-9.1723,"1,666.80","1,654.20",124.110001,"3,830.60",112.360001,0.992,410.309998
10/27/2022,-9.1723,"1,659.80","1,663.40",124.599998,"3,807.30",112.199997,1.0034,410.190002
10/28/2022,-9.1723,"1,648.10","1,658.20",126.080002,"3,901.06",111.440002,1.0033,410.76001
10/31/2022,-9.1723,"1,639.00","1,657.70",125.879997,"3,871.98",110.639999,1.0114,412.200012
11/1/2022,-8.2748,"1,645.30","1,664.90",128.149994,"3,856.10",112.300003,1.0127,414.609985
11/2/2022,-8.2748,"1,649.60","1,669.60",126.970001,"3,759.69",110.32,1.0182,413.390015
11/3/2022,-8.2748,"1,628.80","1,671.00",127.199997,"3,719.89",108.099998,1.0251,409.549988
11/4/2022,-8.2748,"1,674.40","1,687.40",130.679993,"3,770.55",113.040001,1.0036,416.980011
11/7/2022,-8.2748,"1,679.00","1,675.30",131.369995,"3,806.80",114.559998,0.9977,418.339996
11/8/2022,-8.2748,"1,678.70","1,664.00",131.449997,"3,828.11",116.540001,0.9925,421.609985
11/9/2022,-8.2748,"1,715.30","1,710.60",129.740005,"3,748.57",115.760002,0.9984,420.339996
11/10/2022,-8.2748,"1,744.80","1,720.20",135.080002,"3,956.37",120.699997,0.9794,431.890015
11/11/2022,-8.2748,"1,759.40","1,701.20",135.300003,"3,992.93",122.599998,0.9656,432.26001
11/14/2022,-8.2748,"1,768.90","1,711.40",133.910004,"3,957.25",122.860001,0.9681,432.859985
11/15/2022,-8.2748,"1,771.40","1,705.70",132.940002,"3,991.73",123.120003,0.9661,434.440002
11/16/2022,-8.2748,"1,773.00","1,707.40",133.119995,"3,958.79",121.120003,0.9619,430.170013
11/17/2022,-8.2748,"1,758.60","1,699.10",132.539993,"3,946.56",129.580002,0.9649,428.380005
11/18/2022,-8.2748,"1,751.60","1,695.20",133.839996,"3,965.34",132.5,0.9685,433.329987
11/21/2022,-8.2748,"1,740.40","1,700.80",133.050003,"3,949.94",129.100006,0.9761,433.059998
11/22/2022,-8.2748,"1,743.00","1,692.80",135.039993,"4,003.58",130.679993,0.9703,436.220001
11/23/2022,-8.2748,"1,740.20","1,679.00",136.479996,"4,027.26",130.679993,0.9617,438.820007
11/24/2022,-8.2748,"1,755.40","1,686.40",136.479996,"4,027.26",130.960007,0.9606,440.839996
11/25/2022,-8.2748,"1,751.90","1,683.50",136.740005,"4,026.12",132.059998,0.9616,440.730011
11/28/2022,-8.2748,"1,746.60","1,684.20",134.350006,"3,963.94",131.539993,0.967,437.850006
11/29/2022,-8.2748,"1,752.70","1,695.10",136.559998,"3,957.63",133.080002,0.968,437.290009
11/30/2022,-8.2748,"1,753.50","1,700.00",138.179993,"4,080.11",131.220001,0.9607,440.040009
12/1/2022,-7.1365,"1,803.20","1,716.00",136.240005,"4,076.57",133.660004,0.95,443.959991
12/2/2022,-7.1365,"1,784.80","1,695.60",135.160004,"4,071.70",134.699997,0.9486,443.290009
12/5/2022,-7.1365,"1,776.80","1,693.00",131.369995,"3,998.84",135.440002,0.953,441.470001
12/6/2022,-7.1365,"1,773.80","1,692.20",131.589996,"3,941.26",133.759995,0.955,438.920013
12/7/2022,-7.1365,"1,782.20","1,694.40",131.5,"3,933.92",132.899994,0.9517,436.200012
12/8/2022,-7.1365,"1,790.20","1,697.80",132.880005,"3,963.51",132,0.9471,435.470001
12/9/2022,-7.1365,"1,796.20","1,703.20",132.160004,"3,934.38",133.440002,0.9493,439.130005
12/12/2022,-7.1365,"1,786.60","1,696.00",134.210007,"3,990.56",134.300003,0.9489,436.980011
12/13/2022,-7.1365,"1,823.60","1,717.90",134.080002,"4,019.65",134.860001,0.9404,442.600006
12/14/2022,-7.1365,"1,808.10","1,697.40",133.410004,"3,995.32",133.020004,0.9361,442.51001
12/15/2022,-7.1365,"1,783.60","1,682.80",130.100006,"3,895.75",127.519997,0.9407,429.910004
12/16/2022,-7.1365,"1,792.60","1,690.30",129.289993,"3,852.36",127.080002,0.9446,424.73999
12/19/2022,-7.1365,"1,790.80","1,685.50",130.059998,"3,817.66",128.020004,0.9426,425.869995
12/20/2022,-7.1365,"1,813.90","1,708.80",130.690002,"3,821.62",127.779999,0.9413,424.179993
12/21/2022,-7.1365,"1,817.60","1,714.50",132.160004,"3,878.44",129.899994,0.9428,431.440002
